round,loss,accuracy,num_clients
1,0.1734011173248291,0.949400007724762,10
2,0.12771418690681458,0.9641000032424927,10
3,0.11029233038425446,0.9697999954223633,10
4,0.10090620815753937,0.9729999899864197,10
5,0.09577629715204239,0.9750999808311462,10
6,0.09260688722133636,0.9761000275611877,10
7,0.09044205397367477,0.9768000245094299,10
8,0.08945030719041824,0.9772999882698059,10
9,0.08800269663333893,0.9779999852180481,10
10,0.08745760470628738,0.9785000085830688,10
11,0.08682472258806229,0.9783999919891357,10
12,0.08637967705726624,0.9787999987602234,10
13,0.08664560317993164,0.9786999821662903,10
14,0.08708159625530243,0.978600025177002,10
15,0.08716515451669693,0.9789999723434448,10
16,0.08717668801546097,0.9785000085830688,10
17,0.08768967539072037,0.9787999987602234,10
18,0.08827769756317139,0.9789000153541565,10
19,0.0887117087841034,0.978600025177002,10
20,0.08909028023481369,0.9789999723434448,10
21,0.08979906886816025,0.9789000153541565,10
22,0.09048213809728622,0.9790999889373779,10
23,0.09106899052858353,0.9793000221252441,10
24,0.09179984778165817,0.978600025177002,10
25,0.09253501892089844,0.9786999821662903,10
