round,loss,accuracy,num_clients
1,0.1360054761171341,0.9610000252723694,5
2,0.09749006479978561,0.9721999764442444,5
3,0.08982665836811066,0.9753000140190125,5
4,0.08675535768270493,0.9764999747276306,5
5,0.08415602892637253,0.9776999950408936,5
6,0.08442581444978714,0.9783999919891357,5
7,0.08539801836013794,0.9787999987602234,5
8,0.0863933339715004,0.979200005531311,5
9,0.08665670454502106,0.9797000288963318,5
10,0.08827465772628784,0.9797999858856201,5
11,0.08931165933609009,0.9800999760627747,5
12,0.09071069210767746,0.9796000123023987,5
13,0.09107084572315216,0.9800000190734863,5
14,0.09193439036607742,0.9797999858856201,5
15,0.0927673801779747,0.9796000123023987,5
16,0.09392198175191879,0.9801999926567078,5
17,0.09506358951330185,0.9799000024795532,5
18,0.09694261848926544,0.9797999858856201,5
19,0.098670095205307,0.9803000092506409,5
20,0.0994873195886612,0.9799000024795532,5
21,0.10045938193798065,0.9801999926567078,5
22,0.1015699952840805,0.9800999760627747,5
23,0.1020582839846611,0.9797000288963318,5
24,0.10418529063463211,0.9797999858856201,5
25,0.10684041678905487,0.9793000221252441,5
