round,loss,accuracy,num_clients
1,0.10209168493747711,0.968500018119812,2
2,0.08312705904245377,0.9775000214576721,2
3,0.08458829671144485,0.9782999753952026,2
4,0.08862189948558807,0.9779999852180481,2
5,0.0898420438170433,0.9778000116348267,2
6,0.10361997038125992,0.9768999814987183,2
7,0.09322284907102585,0.979200005531311,2
8,0.10043687373399734,0.9794999957084656,2
9,0.10148860514163971,0.9793000221252441,2
10,0.10229069739580154,0.9793999791145325,2
11,0.10798293352127075,0.9797999858856201,2
12,0.11539927124977112,0.9785000085830688,2
13,0.114989273250103,0.9793999791145325,2
14,0.11876550316810608,0.9781000018119812,2
15,0.13319411873817444,0.9778000116348267,2
16,0.12990376353263855,0.9790999889373779,2
17,0.12848477065563202,0.9794999957084656,2
18,0.14079739153385162,0.9782999753952026,2
19,0.13891224563121796,0.9787999987602234,2
20,0.14038969576358795,0.9785000085830688,2
21,0.1431664377450943,0.9786999821662903,2
22,0.14642702043056488,0.9775000214576721,2
23,0.15293791890144348,0.979200005531311,2
24,0.15246137976646423,0.9793000221252441,2
25,0.15689457952976227,0.9793999791145325,2
