round,loss,accuracy,num_clients
1,89.75765991210938,0.11349999904632568,2
2,11.916181564331055,0.27390000224113464,2
3,3.650273323059082,0.4950000047683716,2
4,2.729673147201538,0.5748999714851379,2
5,1.3438833951950073,0.708299994468689,2
6,1.5540388822555542,0.6481999754905701,2
7,1.2693527936935425,0.7214999794960022,2
8,0.8901676535606384,0.7876999974250793,2
9,0.8084668517112732,0.8069000244140625,2
10,0.7111520767211914,0.8345999717712402,2
11,0.960557222366333,0.7871000170707703,2
12,0.5653644800186157,0.864799976348877,2
13,0.4886229932308197,0.886900007724762,2
14,0.47431668639183044,0.8878999948501587,2
15,0.4684443771839142,0.8912000060081482,2
16,1.463758945465088,0.7032999992370605,2
17,1.0292606353759766,0.7777000069618225,2
18,0.8444150686264038,0.8011999726295471,2
19,0.5947686433792114,0.8568000197410583,2
20,0.49657294154167175,0.8838000297546387,2
21,0.4348587989807129,0.9028000235557556,2
22,0.4632491171360016,0.8917999863624573,2
23,0.4668193459510803,0.8920999765396118,2
24,0.49990004301071167,0.8906000256538391,2
25,0.4631982445716858,0.8888999819755554,2
