round,loss,accuracy,num_clients
1,89.75765991210938,0.11349999904632568,2
2,11.916181564331055,0.27390000224113464,2
3,3.650273323059082,0.4950000047683716,2
4,2.729673147201538,0.5748999714851379,2
5,1.3438833951950073,0.708299994468689,2
6,1.5540388822555542,0.6481999754905701,2
7,1.2693527936935425,0.7214999794960022,2
8,0.8901676535606384,0.7876999974250793,2
9,0.8084668517112732,0.8069000244140625,2
10,0.7111520767211914,0.8345999717712402,2
11,0.960557222366333,0.7871000170707703,2
12,0.44858965277671814,0.8973000049591064,2
13,0.49049243330955505,0.8863999843597412,2
14,0.46352216601371765,0.8899000287055969,2
15,0.4369756281375885,0.8967000246047974,2
16,0.4224645495414734,0.9013000130653381,2
17,0.4319177269935608,0.9000999927520752,2
18,0.44812890887260437,0.8974999785423279,2
19,0.574827253818512,0.8680999875068665,2
20,0.5035903453826904,0.8862000107765198,2
21,0.5086187124252319,0.8761000037193298,2
22,0.5172805190086365,0.8758000135421753,2
23,0.5830167531967163,0.8499000072479248,2
24,0.6512337327003479,0.8313999772071838,2
25,0.6810392737388611,0.8320000171661377,2
26,0.671144962310791,0.8248000144958496,2
27,0.589377224445343,0.8607000112533569,2
28,0.6223509311676025,0.8431000113487244,2
29,0.6035910844802856,0.848800003528595,2
30,0.49024975299835205,0.8794999718666077,2
31,0.5948023200035095,0.8450000286102295,2
32,0.6438888907432556,0.8385000228881836,2
33,0.8144287467002869,0.7937999963760376,2
34,0.8745770454406738,0.7849000096321106,2
35,1.1153302192687988,0.7526000142097473,2
36,1.1598526239395142,0.7404000163078308,2
37,0.5806947350502014,0.8519999980926514,2
38,0.7168974876403809,0.8174999952316284,2
39,1.0075116157531738,0.7702000141143799,2
40,0.9493099451065063,0.7856000065803528,2
41,1.0087920427322388,0.7656999826431274,2
42,1.3836697340011597,0.7281000018119812,2
43,1.5069499015808105,0.7246999740600586,2
44,1.157246708869934,0.7551000118255615,2
45,0.9970924854278564,0.779699981212616,2
46,1.1497589349746704,0.7480000257492065,2
47,1.1070499420166016,0.7483000159263611,2
48,0.884269654750824,0.7928000092506409,2
49,1.0544804334640503,0.7633000016212463,2
50,0.8091206550598145,0.8116999864578247,2
51,0.9533615112304688,0.7810999751091003,2
52,1.1502968072891235,0.7526999711990356,2
53,0.9659454822540283,0.7712000012397766,2
54,1.0237596035003662,0.7699000239372253,2
55,1.107651710510254,0.7502999901771545,2
56,1.1565768718719482,0.7300999760627747,2
57,1.090897798538208,0.7346000075340271,2
58,1.1826374530792236,0.7196000218391418,2
59,1.0153387784957886,0.7580000162124634,2
60,1.054273009300232,0.7505999803543091,2
61,0.8880459666252136,0.7818999886512756,2
62,0.8004902601242065,0.8065000176429749,2
63,0.7266075015068054,0.8101000189781189,2
64,1.3987478017807007,0.7099000215530396,2
65,1.205095887184143,0.7405999898910522,2
66,1.1029709577560425,0.7577999830245972,2
67,0.8923335075378418,0.7732999920845032,2
68,1.8584861755371094,0.6319000124931335,2
69,1.9372023344039917,0.612500011920929,2
70,1.245424747467041,0.6955000162124634,2
71,1.3665741682052612,0.70660001039505,2
72,1.3004781007766724,0.7024000287055969,2
73,1.044374942779541,0.7421000003814697,2
74,1.0911072492599487,0.7461000084877014,2
75,1.0836724042892456,0.7290999889373779,2
76,1.3170832395553589,0.6969000101089478,2
77,1.4649014472961426,0.6797000169754028,2
78,1.3086676597595215,0.7045000195503235,2
79,1.6997312307357788,0.6948000192642212,2
80,1.0450636148452759,0.7534999847412109,2
81,1.0097044706344604,0.7476000189781189,2
82,1.2144372463226318,0.7261000275611877,2
83,0.8646246790885925,0.7738000154495239,2
84,0.7772731184959412,0.7922999858856201,2
85,0.7876214981079102,0.7914999723434448,2
86,1.12971031665802,0.7476999759674072,2
87,1.0619547367095947,0.7458999752998352,2
88,1.4800794124603271,0.7250000238418579,2
89,1.1903181076049805,0.7376000285148621,2
90,2.1319921016693115,0.6518999934196472,2
91,3.126981496810913,0.5187000036239624,2
92,4.0174407958984375,0.45969998836517334,2
93,4.28376579284668,0.435699999332428,2
94,3.484093427658081,0.524399995803833,2
95,2.7629270553588867,0.5069000124931335,2
96,3.0247561931610107,0.5105000138282776,2
97,4.115236759185791,0.42890000343322754,2
98,2.4649035930633545,0.541700005531311,2
99,1.697554349899292,0.6136999726295471,2
100,2.4203014373779297,0.560699999332428,2
