round,loss,accuracy,num_clients
1,0.13395439088344574,0.9588000178337097,5
2,0.09404098242521286,0.9721999764442444,5
3,0.08567913621664047,0.9750000238418579,5
4,0.08147900551557541,0.9768000245094299,5
5,0.07967332005500793,0.9779999852180481,5
6,0.07939229160547256,0.9782999753952026,5
7,0.07972141355276108,0.9793000221252441,5
8,0.08114542067050934,0.9793000221252441,5
9,0.08159105479717255,0.9797999858856201,5
10,0.08331964164972305,0.9796000123023987,5
11,0.08474642038345337,0.9797000288963318,5
12,0.08563312888145447,0.9800000190734863,5
13,0.0868402048945427,0.9799000024795532,5
14,0.08855290710926056,0.9800999760627747,5
15,0.08929070830345154,0.9801999926567078,5
