round,loss,accuracy,num_clients
1,0.6813431978225708,0.8585000038146973,20
2,0.5141162276268005,0.9017000198364258,20
3,0.48181968927383423,0.9097999930381775,20
4,0.4737246036529541,0.9125000238418579,20
5,0.4682021141052246,0.9161999821662903,20
6,0.45633506774902344,0.9196000099182129,20
7,0.44297364354133606,0.9229000210762024,20
8,0.45648521184921265,0.9218000173568726,20
9,0.4478914141654968,0.9248999953269958,20
10,0.4465530216693878,0.9253000020980835,20
11,0.4494454562664032,0.925599992275238,20
12,0.4547165036201477,0.9243000149726868,20
13,0.44471538066864014,0.9271000027656555,20
14,0.437251478433609,0.9273999929428101,20
15,0.4384455680847168,0.929099977016449,20
16,0.4447490870952606,0.927299976348877,20
17,0.4462502896785736,0.9283000230789185,20
18,0.4515535533428192,0.9276000261306763,20
19,0.45410028100013733,0.927299976348877,20
20,0.45575234293937683,0.9258999824523926,20
