round,loss,accuracy,num_clients
1,0.1783573031425476,0.9472000002861023,10
2,0.12866419553756714,0.9613999724388123,10
3,0.1102898046374321,0.9692999720573425,10
4,0.0998736172914505,0.9718999862670898,10
5,0.09430386871099472,0.9740999937057495,10
6,0.0912734717130661,0.9750999808311462,10
7,0.08856862038373947,0.975600004196167,10
8,0.08772438019514084,0.9763000011444092,10
9,0.08599875122308731,0.9767000079154968,10
10,0.08551773428916931,0.9768000245094299,10
11,0.08520888537168503,0.9768000245094299,10
12,0.08511842042207718,0.9771000146865845,10
13,0.0849558636546135,0.9775999784469604,10
14,0.08527832478284836,0.9779999852180481,10
15,0.08538811653852463,0.9782999753952026,10
16,0.0859411284327507,0.9781000018119812,10
17,0.08604449778795242,0.9781000018119812,10
18,0.08647143095731735,0.9778000116348267,10
19,0.08687495440244675,0.978600025177002,10
20,0.08693187683820724,0.978600025177002,10
21,0.08723799139261246,0.978600025177002,10
22,0.0880667045712471,0.9789999723434448,10
23,0.08844133466482162,0.9787999987602234,10
24,0.08882604539394379,0.978600025177002,10
25,0.08949968218803406,0.9786999821662903,10
