round,loss,accuracy,num_clients
1,0.2420687973499298,0.9280999898910522,20
2,0.18696939945220947,0.9449999928474426,20
3,0.15802475810050964,0.9535999894142151,20
4,0.14182618260383606,0.9591000080108643,20
5,0.1305590718984604,0.9625999927520752,20
6,0.12318668514490128,0.965499997138977,20
7,0.11763853579759598,0.9674999713897705,20
8,0.112777940928936,0.9695000052452087,20
9,0.10898205637931824,0.9710000157356262,20
10,0.10647393763065338,0.9714999794960022,20
11,0.10432430356740952,0.9721999764442444,20
12,0.10221397131681442,0.9732999801635742,20
13,0.10080920904874802,0.9735000133514404,20
14,0.09956584125757217,0.9742000102996826,20
15,0.09824017435312271,0.9747999906539917,20
