round,loss,accuracy,num_clients
1,0.21094267070293427,0.9375,15
2,0.1593894511461258,0.9531000256538391,15
3,0.13546371459960938,0.9613999724388123,15
4,0.12149450927972794,0.9659000039100647,15
5,0.11241375654935837,0.9682999849319458,15
6,0.10683280229568481,0.9707000255584717,15
7,0.1019836887717247,0.9718000292778015,15
8,0.09875576198101044,0.9724000096321106,15
9,0.09671108424663544,0.9736999869346619,15
10,0.09562626481056213,0.9743000268936157,15
11,0.09377914667129517,0.9749000072479248,15
12,0.09237571060657501,0.9751999974250793,15
13,0.09126921743154526,0.9753999710083008,15
14,0.09074113517999649,0.9760000109672546,15
15,0.08999976515769958,0.9761999845504761,15
16,0.08955259621143341,0.9764999747276306,15
17,0.08922354876995087,0.9768000245094299,15
18,0.08895707875490189,0.9765999913215637,15
19,0.08895271271467209,0.9768999814987183,15
20,0.08867652714252472,0.9775000214576721,15
21,0.08851979672908783,0.9772999882698059,15
22,0.08827488124370575,0.9775000214576721,15
23,0.08832403272390366,0.9779999852180481,15
24,0.08873455226421356,0.9779999852180481,15
25,0.08877351135015488,0.9783999919891357,15
