round,loss,accuracy,num_clients
1,0.4619132876396179,0.9082000255584717,5
2,0.4663975238800049,0.920199990272522,5
3,0.4888456165790558,0.9175999760627747,5
4,0.47222134470939636,0.9205999970436096,5
5,0.4679422378540039,0.9261000156402588,5
6,0.4953087270259857,0.9218000173568726,5
7,0.49212193489074707,0.92330002784729,5
8,0.48533985018730164,0.9236999750137329,5
9,0.4913824200630188,0.9269999861717224,5
10,0.4816334545612335,0.9272000193595886,5
11,0.4885244071483612,0.9261000156402588,5
12,0.5646583437919617,0.914900004863739,5
13,0.5151867270469666,0.9254000186920166,5
14,0.5253254771232605,0.9218999743461609,5
15,0.5024497509002686,0.9241999983787537,5
