round,loss,accuracy,num_clients
1,0.534142017364502,0.8865000009536743,10
2,0.46841001510620117,0.9146000146865845,10
3,0.45929771661758423,0.9204000234603882,10
4,0.473830908536911,0.9217000007629395,10
5,0.4542606472969055,0.923799991607666,10
6,0.4488481879234314,0.925000011920929,10
7,0.4694811999797821,0.9254000186920166,10
8,0.46395543217658997,0.9266999959945679,10
9,0.45993804931640625,0.9262999892234802,10
10,0.4599522054195404,0.9269999861717224,10
11,0.48813101649284363,0.9240000247955322,10
12,0.4601389765739441,0.9298999905586243,10
13,0.4699699282646179,0.9273999929428101,10
14,0.47063741087913513,0.9276000261306763,10
15,0.4739733934402466,0.9254000186920166,10
16,0.48124998807907104,0.925599992275238,10
17,0.47556865215301514,0.9284999966621399,10
18,0.4952140152454376,0.9264000058174133,10
19,0.4971542954444885,0.9266999959945679,10
20,0.47520795464515686,0.927299976348877,10
