round,loss,accuracy,num_clients
1,0.7731620073318481,0.8447999954223633,20
2,0.5422313213348389,0.8978999853134155,20
3,0.4947049915790558,0.9107000231742859,20
4,0.4873073697090149,0.9136000275611877,20
5,0.46099042892456055,0.9189000129699707,20
6,0.46062490344047546,0.9199000000953674,20
7,0.45742279291152954,0.921500027179718,20
8,0.4639235734939575,0.9215999841690063,20
9,0.4599718153476715,0.9232000112533569,20
10,0.45083045959472656,0.923799991607666,20
11,0.4531036615371704,0.9233999848365784,20
12,0.46145814657211304,0.9225000143051147,20
13,0.45671576261520386,0.9257000088691711,20
14,0.45762309432029724,0.9251999855041504,20
15,0.46150684356689453,0.9261999726295471,20
