round,loss,accuracy,num_clients
1,0.23788754642009735,0.9297999739646912,20
2,0.18616002798080444,0.9455000162124634,20
3,0.15716470777988434,0.9545999765396118,20
4,0.14145410060882568,0.9599000215530396,20
5,0.13014306128025055,0.9649999737739563,20
6,0.1217278316617012,0.9670000076293945,20
7,0.11584369093179703,0.9692999720573425,20
8,0.11050581932067871,0.9700000286102295,20
9,0.10654013603925705,0.9717000126838684,20
10,0.10330638289451599,0.9715999960899353,20
11,0.10151228308677673,0.9724000096321106,20
12,0.09966208785772324,0.9728999733924866,20
13,0.0981249213218689,0.9735999703407288,20
14,0.09671127796173096,0.9742000102996826,20
15,0.0958796963095665,0.9747999906539917,20
