round,loss,accuracy,num_clients
1,0.8373627662658691,0.8267999887466431,25
2,0.5771760940551758,0.8937000036239624,25
3,0.5257185697555542,0.9059000015258789,25
4,0.4878334105014801,0.9115999937057495,25
5,0.49182578921318054,0.9114999771118164,25
6,0.46604984998703003,0.9180999994277954,25
7,0.4610833525657654,0.9205999970436096,25
8,0.4624950587749481,0.9211999773979187,25
9,0.4517272114753723,0.921500027179718,25
10,0.4562080502510071,0.9214000105857849,25
11,0.4538828134536743,0.9241999983787537,25
12,0.4603784680366516,0.9235000014305115,25
13,0.4691280722618103,0.9241999983787537,25
14,0.45738446712493896,0.9241999983787537,25
15,0.46942442655563354,0.9233999848365784,25
16,0.453721284866333,0.9261999726295471,25
17,0.453553706407547,0.9269999861717224,25
18,0.4589271545410156,0.9264000058174133,25
19,0.45199424028396606,0.9269999861717224,25
20,0.46093618869781494,0.9251999855041504,25
21,0.4548664093017578,0.9275000095367432,25
22,0.46053364872932434,0.927299976348877,25
23,0.4627954065799713,0.9265999794006348,25
24,0.467527836561203,0.9262999892234802,25
25,0.46901577711105347,0.9269000291824341,25
