num_rounds,num_clients,final_accuracy,best_accuracy(roundNumber)
20,2,0.8549000024795532,0.8809999823570251(14)
100,2,0.8603000044822693,0.8809999823570251(14)
5,2,0.7430999875068665,0.7921000123023987(4)
10,2,0.7290999889373779,0.7921000123023987(4)
2,2,0.4939999878406524,0.4939999878406524(2)
50,2,0.8465999960899353,0.8809999823570251(14)
15,2,0.7656999826431274,0.8258000016212463(10)
25,2,0.8650000095367432,0.8809999823570251(14)
