round,loss,accuracy,num_clients
1,0.5067393779754639,0.9089000225067139,3
2,0.5159907341003418,0.9164000153541565,3
3,0.6905128359794617,0.8919000029563904,3
4,0.6206798553466797,0.9035999774932861,3
5,0.6008991003036499,0.9099000096321106,3
6,0.5545067191123962,0.9179999828338623,3
7,0.545386791229248,0.916100025177002,3
8,0.6647655963897705,0.9053000211715698,3
9,0.5770715475082397,0.9140999913215637,3
10,0.5491757392883301,0.9186999797821045,3
11,0.5869215726852417,0.9106000065803528,3
12,0.6093088984489441,0.9090999960899353,3
13,0.54783034324646,0.9179999828338623,3
14,0.600654125213623,0.9092000126838684,3
15,0.6244944930076599,0.9057999849319458,3
