round,loss,accuracy,num_clients
1,0.7392468452453613,0.8472999930381775,20
2,0.5240930914878845,0.8973000049591064,20
3,0.4912838935852051,0.9078999757766724,20
4,0.4653618633747101,0.9142000079154968,20
5,0.4600179195404053,0.9175000190734863,20
6,0.4548536241054535,0.9230999946594238,20
7,0.4583825170993805,0.921999990940094,20
8,0.4563923478126526,0.9236999750137329,20
9,0.44981831312179565,0.9266999959945679,20
10,0.4612825810909271,0.9239000082015991,20
11,0.4555291533470154,0.9261000156402588,20
12,0.4525085389614105,0.9283000230789185,20
13,0.45086079835891724,0.9272000193595886,20
14,0.4564780294895172,0.9265999794006348,20
15,0.4506756365299225,0.9272000193595886,20
16,0.45995596051216125,0.9269999861717224,20
17,0.4507848620414734,0.9276999831199646,20
18,0.4586855471134186,0.9266999959945679,20
19,0.4501415491104126,0.9279000163078308,20
20,0.4586024880409241,0.9261999726295471,20
21,0.4642203152179718,0.9276999831199646,20
22,0.4591299891471863,0.9279000163078308,20
23,0.45952537655830383,0.9290000200271606,20
24,0.46905970573425293,0.9262999892234802,20
25,0.46227896213531494,0.9284999966621399,20
