round,loss,accuracy,num_clients
1,0.4889175295829773,0.9143999814987183,2
2,0.5890653729438782,0.9006999731063843,2
3,0.5809997320175171,0.9067000150680542,2
4,0.5156331062316895,0.9187999963760376,2
5,0.5537027716636658,0.9136999845504761,2
6,0.5365442037582397,0.9176999926567078,2
7,0.5875186324119568,0.9143999814987183,2
8,0.5423234105110168,0.9175999760627747,2
9,0.5490003228187561,0.9158999919891357,2
10,0.5774202346801758,0.9107000231742859,2
11,0.5982983708381653,0.9114000201225281,2
12,0.5681774616241455,0.9187999963760376,2
13,0.5736954212188721,0.9150999784469604,2
14,0.6577911972999573,0.8962000012397766,2
15,0.6393911242485046,0.8988999724388123,2
16,0.5950651168823242,0.9117000102996826,2
17,0.6355324983596802,0.8995000123977661,2
18,0.6067079901695251,0.9067999720573425,2
19,0.5303184986114502,0.9196000099182129,2
20,0.6010151505470276,0.9031999707221985,2
