round,loss,accuracy,num_clients
1,0.48891782760620117,0.9143999814987183,2
2,0.618768572807312,0.8967000246047974,2
3,0.5528356432914734,0.9088000059127808,2
4,0.648318350315094,0.8985999822616577,2
5,0.577067494392395,0.9136999845504761,2
6,0.5940715670585632,0.9103000164031982,2
7,0.6085090637207031,0.9075000286102295,2
8,0.591787576675415,0.913100004196167,2
9,0.5861698985099792,0.9153000116348267,2
10,0.6539421677589417,0.8956000208854675,2
11,0.5765436291694641,0.9175000190734863,2
12,0.5758410096168518,0.910099983215332,2
13,0.5610763430595398,0.9162999987602234,2
14,0.6462518572807312,0.8981999754905701,2
15,0.6152276992797852,0.906499981880188,2
16,0.629371702671051,0.9034000039100647,2
17,0.6470010876655579,0.8952000141143799,2
18,0.5394397377967834,0.9186999797821045,2
19,0.5359756946563721,0.9197999835014343,2
20,0.5347418189048767,0.9178000092506409,2
21,0.5759378671646118,0.9107000231742859,2
22,0.587723433971405,0.9049999713897705,2
23,0.5240960121154785,0.9168999791145325,2
24,0.553261935710907,0.9138000011444092,2
25,0.5314874053001404,0.9151999950408936,2
26,0.5387609601020813,0.9136000275611877,2
27,0.5292761921882629,0.9150999784469604,2
28,0.5299896597862244,0.9128000140190125,2
29,0.5447690486907959,0.911300003528595,2
30,0.5300225019454956,0.9142000079154968,2
31,0.5502805113792419,0.9103000164031982,2
32,0.5348846316337585,0.9110000133514404,2
33,0.5388010144233704,0.9090999960899353,2
34,0.5306152105331421,0.9085999727249146,2
35,0.5266910195350647,0.9085000157356262,2
36,0.519385814666748,0.9101999998092651,2
37,0.5034826993942261,0.9121999740600586,2
38,0.5047990679740906,0.9125999808311462,2
39,0.5001074075698853,0.9117000102996826,2
40,0.49601444602012634,0.9111999869346619,2
41,0.49276939034461975,0.9111999869346619,2
42,0.49078765511512756,0.9101999998092651,2
43,0.48878446221351624,0.9106000065803528,2
44,0.4860636293888092,0.9097999930381775,2
45,0.4844973087310791,0.909500002861023,2
46,0.48073095083236694,0.9108999967575073,2
47,0.4790281355381012,0.9100000262260437,2
48,0.47684550285339355,0.9093999862670898,2
49,0.4747219383716583,0.9093999862670898,2
50,0.47189193964004517,0.9089000225067139,2
